Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
SunMay 1,7:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,48.4,,47.9
SunMay 1,All Day,CNY,Non-Economic,Bank Holiday,,,
SunMay 1,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.3%,,0.6%
SunMay 1,9:04pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,1.6%,,4.8%
SunMay 1,9:30pm,AUD,Medium Impact Expected,HPI q/q,-1.7%,-0.3%,0.8%
SunMay 1,11:35pm,USD,Low Impact Expected,President Obama Speaks,,,
MonMay 2,All Day,CHF,Non-Economic,Bank Holiday,,,
MonMay 2,All Day,EUR,Non-Economic,French Bank Holiday,,,
MonMay 2,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
MonMay 2,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,32.3%,,42.2%
MonMay 2,All Day,GBP,Non-Economic,Bank Holiday,,,
MonMay 2,3:15am,CHF,High Impact Expected,Retail Sales y/y,-0.2%,2.3%,1.8%
MonMay 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,58.4,58.8,59.3
MonMay 2,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,55.5,56.1,56.2
MonMay 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,57.5,56.9,56.9
MonMay 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,62.0,61.7,61.7
MonMay 2,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,58.0,57.7,57.7
MonMay 2,5:00am,EUR,Medium Impact Expected,ECB President Trichet Speaks,,,
MonMay 2,8:30am,CAD,Medium Impact Expected,RMPI m/m,5.7%,1.9%,2.1%
MonMay 2,9:00am,GBP,High Impact Expected,BOE Gov King Speaks,,,
MonMay 2,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,60.4,59.9,61.2
MonMay 2,All Day,CAD,Low Impact Expected,Federal Election,,,
MonMay 2,2:00pm,USD,Low Impact Expected,Loan Officer Survey,,,
MonMay 2,6:45pm,NZD,High Impact Expected,Labor Cost Index q/q,0.4%,0.6%,0.6%
MonMay 2,All Day,JPY,Non-Economic,Bank Holiday,,,
MonMay 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,62.5,,60.2
TueMay 3,12:30am,AUD,High Impact Expected,Cash Rate,4.75%,4.75%,4.75%
TueMay 3,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,54.6,57.0,56.7
TueMay 3,5:00am,EUR,Low Impact Expected,PPI m/m,0.7%,0.7%,0.8%
TueMay 3,6:00am,GBP,Medium Impact Expected,CBI Realized Sales,21,14,15
TueMay 3,10:00am,USD,Medium Impact Expected,Factory Orders m/m,3.0%,1.9%,0.7%
TueMay 3,10:30am,NZD,Low Impact Expected,GDT Price Index,-2.0%,,0.1%
TueMay 3,All Day,USD,Low Impact Expected,Total Vehicle Sales,13.2M,13.0M,13.1M
TueMay 3,4:31pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,2.5%,,2.4%
TueMay 3,6:45pm,NZD,High Impact Expected,Building Consents m/m,2.2%,,-9.8%
TueMay 3,6:50pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-7.1%,,-4.9%
TueMay 3,7:30pm,AUD,Medium Impact Expected,AIG Services Index,51.5,,46.5
TueMay 3,All Day,JPY,Non-Economic,Bank Holiday,,,
TueMay 3,9:00pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,4.3%,,0.6%
WedMay 4,2:00am,GBP,High Impact Expected,Nationwide HPI m/m,-0.2%,0.3%,0.5%
WedMay 4,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-64.3K,,34.4K
WedMay 4,3:15am,EUR,Low Impact Expected,Spanish Services PMI,50.4,,48.7
WedMay 4,3:45am,EUR,Low Impact Expected,Italian Services PMI,52.2,53.1,53.3
WedMay 4,3:50am,EUR,Low Impact Expected,French Final Services PMI,62.9,63.4,63.4
WedMay 4,3:55am,EUR,Low Impact Expected,German Final Services PMI,56.8,57.7,57.7
WedMay 4,4:00am,EUR,Low Impact Expected,Final Services PMI,56.7,56.9,56.9
WedMay 4,4:30am,GBP,High Impact Expected,Construction PMI,53.3,55.6,56.4
WedMay 4,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-1.0%,0.2%,0.3%
WedMay 4,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-4.8%,,-38.6%
WedMay 4,8:15am,USD,High Impact Expected,ADP Non-Farm Employment Change,179K,200K,207K
