Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
ThuJul 1,2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,0.4%,0.5%,-0.5%
ThuJul 1,2:30am,AUD,Medium Impact Expected,Commodity Prices y/y,43.0%,,43.6%
ThuJul 1,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,51.2,,51.5
ThuJul 1,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,65.7,65.7,66.4
ThuJul 1,3:45am,EUR,Medium Impact Expected,Italian Manufacturing PMI,54.3,53.9,54.0
ThuJul 1,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,54.8,54.9,54.9
ThuJul 1,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,58.4,58.1,58.1
ThuJul 1,4:00am,EUR,Low Impact Expected,Final Manufacturing PMI,55.6,55.6,55.6
ThuJul 1,4:30am,GBP,High Impact Expected,Final Manufacturing PMI,57.5,57.6,58.0
ThuJul 1,5:06am,EUR,Medium Impact Expected,French 10-y Bond Auction,3.04|3.5,,3.05|2.3
ThuJul 1,7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-47.1%,,-65.1%
ThuJul 1,All Day,CAD,Non-Economic,Bank Holiday,,,
ThuJul 1,8:30am,USD,High Impact Expected,Unemployment Claims,472K,454K,459K
ThuJul 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,56.2,58.9,59.7
ThuJul 1,10:30am,USD,Low Impact Expected,Natural Gas Storage,60B,65B,81B
ThuJul 1,All Day,USD,Low Impact Expected,Total Vehicle Sales,11.1M,11.4M,11.6M
ThuJul 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,3.6%,3.8%,3.7%
FriJul 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-83.8K,,-76.2K
FriJul 2,4:30am,GBP,Medium Impact Expected,Construction PMI,58.4,58.6,58.5
FriJul 2,5:00am,EUR,Medium Impact Expected,Unemployment Rate,10.0%,10.1%,10.0%
FriJul 2,8:30am,USD,High Impact Expected,Non-Farm Employment Change,-125K,-106K,433K
FriJul 2,10:00am,USD,Medium Impact Expected,Factory Orders m/m,-1.4%,-0.5%,1.0%
FriJul 2,9:00pm,CNY,Low Impact Expected,Non-Manufacturing PMI,57.4,,62.7
SunJul 4,7:30pm,AUD,Medium Impact Expected,AIG Services Index,48.8,,47.5
SunJul 4,8:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.3%,,0.5%
SunJul 4,9:30pm,AUD,High Impact Expected,ANZ Job Advertisements m/m,2.7%,,2.7%
MonJul 5,3:15am,CHF,High Impact Expected,Retail Sales y/y,3.8%,2.7%,1.3%
MonJul 5,3:45am,EUR,Low Impact Expected,Italian Services PMI,51.5,53.6,53.7
MonJul 5,3:50am,EUR,Low Impact Expected,French Final Services PMI,60.8,61.6,61.6
MonJul 5,3:55am,EUR,Low Impact Expected,German Final Services PMI,54.8,54.6,54.6
MonJul 5,4:00am,EUR,Low Impact Expected,Final Services PMI,55.5,55.4,55.4
MonJul 5,4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-1.3,-4.5,-4.1
MonJul 5,5:00am,EUR,Medium Impact Expected,Retail Sales m/m,0.2%,0.1%,-0.9%
MonJul 5,All Day,USD,Non-Economic,Bank Holiday,,,
MonJul 5,6:00pm,NZD,High Impact Expected,NZIER Business Confidence,18,,22
MonJul 5,9:30pm,AUD,High Impact Expected,Trade Balance,1.65B,0.53B,1.12B
MonJul 5,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,1.12|2.8,,1.28|3.9
TueJul 6,12:30am,AUD,High Impact Expected,Cash Rate,4.50%,4.50%,4.50%
TueJul 6,1:00am,JPY,Low Impact Expected,Leading Indicators,98.7%,99.7%,101.7%
TueJul 6,3:00am,CHF,High Impact Expected,Foreign Currency Reserves,225B,,232B
TueJul 6,3:15am,CHF,Medium Impact Expected,CPI m/m,-0.4%,0.1%,-0.1%
