Date,Time,Currency,Impact,Description,Actual,Forecast,Previous
MonApr 1,All Day,CHF,Non-Economic,Bank Holiday,,,
MonApr 1,All Day,EUR,Non-Economic,German Bank Holiday,,,
MonApr 1,All Day,EUR,Non-Economic,French Bank Holiday,,,
MonApr 1,All Day,EUR,Non-Economic,Italian Bank Holiday,,,
MonApr 1,All Day,GBP,Non-Economic,Bank Holiday,,,
MonApr 1,9:00am,USD,Low Impact Expected,Final Manufacturing PMI,54.6,55.0,54.9
MonApr 1,10:00am,USD,High Impact Expected,ISM Manufacturing PMI,51.3,54.2,54.2
MonApr 1,6:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,44.4,,45.6
MonApr 1,7:50pm,JPY,Low Impact Expected,Monetary Base y/y,19.8%,16.3%,15.0%
MonApr 1,8:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,7.4%,,1.1%
MonApr 1,9:30pm,JPY,Medium Impact Expected,Average Cash Earnings y/y,-0.7%,-0.1%,0.1%
MonApr 1,11:30pm,AUD,High Impact Expected,Cash Rate,3.00%,3.00%,3.00%
MonApr 1,11:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.55|3.2,,0.64|2.8
TueApr 2,1:30am,AUD,Low Impact Expected,Commodity Prices y/y,-7.5%,,-6.5%
TueApr 2,All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,0.5%,0.4%,0.6%
TueApr 2,3:00am,EUR,Medium Impact Expected,Spanish Unemployment Change,-5.0K,30.2K,59.4K
TueApr 2,3:15am,EUR,Medium Impact Expected,Spanish Manufacturing PMI,44.2,46.2,46.8
TueApr 2,3:30am,CHF,Medium Impact Expected,Manufacturing PMI,48.3,50.5,50.8
TueApr 2,3:45am,EUR,High Impact Expected,Italian Manufacturing PMI,44.5,45.4,45.8
TueApr 2,3:50am,EUR,Low Impact Expected,French Final Manufacturing PMI,44.0,43.9,43.9
TueApr 2,3:55am,EUR,Low Impact Expected,German Final Manufacturing PMI,49.0,48.9,48.9
